epoch,loss,val_loss
0,0.01213922817260027,0.01162797026336193
1,0.010779841803014278,0.009699465706944466
2,0.009107863530516624,0.00792120210826397
3,0.007501466199755669,0.0066167330369353294
4,0.006358631420880556,0.0057075172662734985
5,0.005542637314647436,0.005016977433115244
6,0.004946487955749035,0.004511829931288958
7,0.004528301768004894,0.00421616155654192
8,0.004216376226395369,0.004048994276672602
9,0.003949213773012161,0.0037472317926585674
10,0.003746130270883441,0.0036011370830237865
11,0.0035174712538719177,0.0034531496930867434
12,0.00333069427870214,0.0032787981908768415
13,0.0031207038555294275,0.0031147438567131758
14,0.0029402959626168013,0.002967722248286009
15,0.0027573814149945974,0.0027963314205408096
16,0.0025819288566708565,0.002685886574909091
17,0.002435176633298397,0.0025515053421258926
18,0.0022997958585619926,0.002410424407571554
19,0.002178734168410301,0.002331115771085024
20,0.00209412956610322,0.0022208625450730324
21,0.0020221774466335773,0.0021781225223094225
22,0.0019372483948245645,0.0020881863310933113
23,0.0018537633586674929,0.0019964047241955996
24,0.0017843579407781363,0.0019501412753015757
25,0.0017510561738163233,0.0019016573205590248
26,0.001684417831711471,0.0018537392606958747
27,0.0016293716616928577,0.0017876650672405958
28,0.0015786802396178246,0.0017345078522339463
29,0.0015384607249870896,0.0016906664241105318
30,0.0015216583851724863,0.0016719544073566794
31,0.0014916120562702417,0.0016309790080413222
32,0.0014724353095516562,0.0016184046398848295
33,0.0014490532921627164,0.0016115717589855194
34,0.0014232872053980827,0.0015800573164597154
35,0.0014102995628491044,0.001554878312163055
36,0.0013834929559379816,0.0015593513380736113
37,0.0013704864541068673,0.0014819406205788255
38,0.0013343385653570294,0.00146092486102134
39,0.0013125690165907145,0.0014421010855585337
40,0.001294827670790255,0.0014325156807899475
41,0.0012813592329621315,0.0014087662566453218
42,0.0012678337516263127,0.0014064053539186716
43,0.001256740652024746,0.0013751869555562735
44,0.001240493613295257,0.001371482270769775
45,0.0012326014693826437,0.0013536716578528285
46,0.0012164508225396276,0.0013235278893262148
47,0.0012161312624812126,0.001376094645820558
48,0.001209373353049159,0.0013154788175597787
49,0.0011959164403378963,0.0012852379586547613
50,0.0011705516371876001,0.0012695894110947847
51,0.001156821264885366,0.0012539579765871167
52,0.0011453722836449742,0.0012611810816451907
53,0.0011420684168115258,0.0012337566586211324
54,0.0011452955659478903,0.0012297837529331446
55,0.001132876263000071,0.0012155643198639154
56,0.0011106102028861642,0.0011920135002583265
57,0.0011051753535866737,0.0011843472020700574
58,0.0011019635712727904,0.0011829230934381485
59,0.0011043098056688905,0.0011604095343500376
60,0.0010821385076269507,0.001171465264633298
61,0.0010879540350288153,0.001193219213746488
62,0.001081238966435194,0.001140801701694727
63,0.001061786082573235,0.0011192430974915624
64,0.0010331920348107815,0.0011050747707486153
65,0.0010123448446393013,0.0010744535829871893
66,0.001000066171400249,0.001069102669134736
67,0.0010003925999626517,0.0010573593899607658
68,0.0009832951473072171,0.0010449282126501203
69,0.0009725734707899392,0.0010290909558534622
70,0.000958581455051899,0.0010125505505129695
71,0.0009474226390011609,0.0009989587124437094
72,0.0009374918299727142,0.000992041197605431
73,0.0009325944120064378,0.0010088701965287328
74,0.000933053728658706,0.0009904169710353017
75,0.000918987556360662,0.0009631699067540467
76,0.0009078322327695787,0.0009664463577792048
77,0.000911303679458797,0.0009627992403693497
78,0.0009068063227459788,0.0009398553520441055
79,0.0008909683674573898,0.0009324053535237908
80,0.0008843704126775265,0.0009226545807905495
81,0.000877693819347769,0.0009109618258662522
82,0.0008722713100723922,0.0009073158726096153
83,0.0008680897881276906,0.0009044801699928939
84,0.0008704483625479043,0.0009081416646949947
85,0.0008607117342762649,0.0008901685359887779
86,0.0008494430803693831,0.0008802281809039414
87,0.000842197157908231,0.0008686399087309837
88,0.0008389292634092271,0.000871410476975143
89,0.0008410225855186582,0.0008723274804651737
90,0.0008427239372394979,0.000889493734575808
91,0.0008606498595327139,0.0008826312841847539
92,0.0008607518975622952,0.0008777907933108509
93,0.000853756268043071,0.0008704157662577927
94,0.0008367148111574352,0.0008494045468978584
95,0.0008241026080213487,0.0008637838764116168
96,0.0008265328942798078,0.0008365012472495437
97,0.000803177070338279,0.0008337143808603287
98,0.0008067694725468755,0.0008421128732152283
99,0.000806723372079432,0.0008159368298947811
100,0.0007993975887075067,0.000810546160209924
101,0.0007882376667112112,0.0008049793541431427
102,0.0007824119529686868,0.0008001282694749534
103,0.0007769824005663395,0.0008010977762751281
