Variables = "X", "Y", "Ureal", "Vreal" , "Urec", "Vrec", "Uerror", "Verror" 
ZONE
i=128 , j=128

-5.25	-4	0.239239	0.959324	0.244539	0.978274	0.00530002	0.01895
-5.12992	-4	0.238928	0.958762	0.241856	0.95586	0.0029287	0.00290281
-5.00984	-4	0.238625	0.958173	0.238175	0.960363	0.00045006	0.00218999
-4.88976	-4	0.238324	0.957549	0.238257	0.963826	6.78E-05	0.00627667
-4.76969	-4	0.238038	0.956895	0.237601	0.961713	0.000436783	0.00481743
-4.64961	-4	0.237756	0.956206	0.23897	0.958945	0.00121385	0.00273943
-4.52953	-4	0.237493	0.955484	0.239943	0.95482	0.00245042	0.000664651
-4.40945	-4	0.237241	0.954725	0.240894	0.95179	0.00365293	0.00293517
-4.28937	-4	0.237002	0.953927	0.241562	0.950946	0.00456031	0.0029816
-4.16929	-4	0.236793	0.953096	0.243018	0.950965	0.00622518	0.0021311
-4.04921	-4	0.236602	0.952224	0.243739	0.950454	0.00713694	0.0017699
-3.92913	-4	0.236432	0.951309	0.243571	0.948963	0.00713943	0.00234675
-3.80906	-4	0.236299	0.950358	0.244629	0.949165	0.00832993	0.00119305
-3.68898	-4	0.236198	0.949368	0.244228	0.949799	0.00803004	0.000431001
-3.5689	-4	0.236132	0.948332	0.244013	0.950263	0.00788094	0.00193095
-3.44882	-4	0.236105	0.947256	0.243867	0.950163	0.00776245	0.00290728
-3.32874	-4	0.236128	0.946141	0.243785	0.949308	0.00765701	0.00316697
-3.20866	-4	0.236205	0.94499	0.243297	0.948274	0.00709276	0.00328416
-3.08858	-4	0.236334	0.943799	0.242805	0.947878	0.0064716	0.00407898
-2.9685	-4	0.236524	0.94257	0.242836	0.94703	0.0063116	0.00446075
-2.84843	-4	0.236781	0.941308	0.242868	0.945312	0.00608747	0.00400436
-2.72835	-4	0.237111	0.940015	0.242998	0.944241	0.00588779	0.00422621
-2.60827	-4	0.237519	0.938694	0.243342	0.943731	0.00582284	0.00503701
-2.48819	-4	0.23801	0.93735	0.243751	0.943157	0.00574091	0.00580752
-2.36811	-4	0.23859	0.935988	0.244021	0.94218	0.00543165	0.0061928
