epoch,loss,val_loss
0,0.01233882736414671,0.012215949594974518
1,0.011871865019202232,0.01061448734253645
2,0.010043622925877571,0.008942339569330215
3,0.008539536967873573,0.007958266884088516
4,0.007321587763726711,0.007083566393703222
5,0.006336949300020933,0.006298170890659094
6,0.005526078399270773,0.005601325538009405
7,0.004907340742647648,0.005064905155450106
8,0.004477540031075478,0.004715072922408581
9,0.004116881638765335,0.004333890974521637
10,0.003791586495935917,0.0039194365963339806
11,0.0034825110342353582,0.003591354936361313
12,0.0031756337266415358,0.0032385264057666063
13,0.002906096400693059,0.002915574237704277
14,0.0026709716767072678,0.002645522356033325
15,0.0024864831939339638,0.002450833097100258
16,0.0023377544712275267,0.0022932030260562897
17,0.0022108210250735283,0.002150364685803652
18,0.0021051312796771526,0.0020434658508747816
19,0.002008771989494562,0.0019520247587934136
20,0.0019356912234798074,0.001862374716438353
21,0.0018714464968070388,0.0018377176020294428
22,0.0017964132130146027,0.0017593149095773697
23,0.0017359727062284946,0.0016869191313162446
24,0.0016976757906377316,0.001630795537494123
25,0.001661060843616724,0.0015764618292450905
26,0.0015867531765252352,0.0015406350139528513
27,0.0015449827769771218,0.0015006907051429152
28,0.0014906459255144,0.0014420622028410435
29,0.0014496269868686795,0.001407878240570426
30,0.001414481783285737,0.0013709195191040635
31,0.0013793203979730606,0.0013346623163670301
32,0.001349323894828558,0.001309246406890452
33,0.0013216643128544092,0.0012827226892113686
34,0.0012945975176990032,0.0012574843131005764
35,0.0012752769980579615,0.0012400818523019552
36,0.001264615566469729,0.0012236536713317037
37,0.0012359280372038484,0.0011909367749467492
38,0.0012155777076259255,0.0011748181423172355
39,0.0011933412170037627,0.0011581897269934416
40,0.0011766544776037335,0.001139310305006802
41,0.0011663389159366488,0.0011209927033632994
42,0.001149054616689682,0.0011057856027036905
43,0.0011308598332107067,0.0010867748642340302
44,0.0011137647088617086,0.0010689862538129091
45,0.0010996998753398657,0.0010546384146437049
46,0.0010852378327399492,0.0010398209560662508
47,0.001071081729605794,0.0010268093319609761
48,0.0010598935186862946,0.0010171312605962157
49,0.0010479593183845282,0.001003732904791832
50,0.0010351502569392323,0.0009935901034623384
51,0.0010246942983940244,0.000986179569736123
52,0.0010128658032044768,0.0009690291481092572
53,0.0010024791117757559,0.000961487996391952
54,0.000995010370388627,0.0009512383257970214
55,0.0009840521961450577,0.0009455677936784923
56,0.0009780513355508447,0.0009342752164229751
57,0.0009677501511760056,0.0009282223763875663
58,0.0009595737792551517,0.000920176855288446
59,0.0009545860229991376,0.0009276736527681351
60,0.0009529060334898531,0.0009199912892654538
61,0.0009657234768383205,0.0009359484538435936
62,0.0009577565942890942,0.000930840615183115
