Variables = "X", "Y", "Ureal", "Vreal" , "Urec", "Vrec", "Uerror", "Verror" 
ZONE
i=128 , j=128

-5.25	-4	0.239239	0.959324	0.239893	0.973805	0.000653282	0.0144812
-5.12992	-4	0.238928	0.958762	0.239307	0.968895	0.000378981	0.0101327
-5.00984	-4	0.238625	0.958173	0.23731	0.963668	0.00131443	0.00549585
-4.88976	-4	0.238324	0.957549	0.235641	0.96056	2.68E-03	0.00301075
-4.76969	-4	0.238038	0.956895	0.233555	0.959517	0.00448331	0.00262183
-4.64961	-4	0.237756	0.956206	0.2324	0.958388	0.00535595	0.0021826
-4.52953	-4	0.237493	0.955484	0.233552	0.960259	0.00394103	0.00477445
-4.40945	-4	0.237241	0.954725	0.233006	0.962896	0.0042358	0.00817138
-4.28937	-4	0.237002	0.953927	0.231614	0.964188	0.00538772	0.0102608
-4.16929	-4	0.236793	0.953096	0.231334	0.966578	0.00545882	0.0134819
-4.04921	-4	0.236602	0.952224	0.231235	0.96507	0.005367	0.0128456
-3.92913	-4	0.236432	0.951309	0.230806	0.961909	0.00562593	0.0105995
-3.80906	-4	0.236299	0.950358	0.230034	0.961187	0.00626479	0.0108291
-3.68898	-4	0.236198	0.949368	0.229465	0.959824	0.00673351	0.0104558
-3.5689	-4	0.236132	0.948332	0.227876	0.957044	0.00825641	0.00871152
-3.44882	-4	0.236105	0.947256	0.227498	0.951926	0.00860749	0.00467032
-3.32874	-4	0.236128	0.946141	0.226712	0.950991	0.00941579	0.00485027
-3.20866	-4	0.236205	0.94499	0.227528	0.945983	0.0086769	0.000993311
-3.08858	-4	0.236334	0.943799	0.226322	0.943441	0.0100118	0.000358224
-2.9685	-4	0.236524	0.94257	0.225971	0.940624	0.0105534	0.00194603
-2.84843	-4	0.236781	0.941308	0.228269	0.939617	0.00851195	0.00169075
-2.72835	-4	0.237111	0.940015	0.2284	0.936374	0.00871065	0.00364107
-2.60827	-4	0.237519	0.938694	0.227246	0.934276	0.0102734	0.00441885
-2.48819	-4	0.23801	0.93735	0.229913	0.931314	0.00809701	0.00603533
-2.36811	-4	0.23859	0.935988	0.230971	0.926702	0.00761881	0.00928581
-2.24803	-4	0.239264	0.934615	0.232261	0.927973	0.00700314	0.00664216
-2.12795	-4	0.240036	0.933238	0.233045	0.927702	0.00699136	0.00553542
-2.00787	-4	0.240912	0.931864	0.234636	0.92848	0.00627619	0.00338423
-1.8878	-4	0.241896	0.930501	0.237074	0.926672	0.00482199	0.00382954
