Variables = "X", "Y", "Ureal", "Vreal" , "Urec", "Vrec", "Uerror", "Verror" 
ZONE
i=128 , j=128

-5.25	-4	0.239239	0.959324	0.326276	0.996612	0.0870363	0.0372888
-5.12992	-4	0.238928	0.958762	0.255536	0.967875	0.0166084	0.00911224
-5.00984	-4	0.238625	0.958173	0.252125	0.965006	0.0135004	0.00683349
-4.88976	-4	0.238324	0.957549	0.250226	0.9626	0.011902	0.00505078
-4.76969	-4	0.238038	0.956895	0.249771	0.961854	0.0117332	0.00495893
-4.64961	-4	0.237756	0.956206	0.249258	0.960983	0.0115018	0.00477737
-4.52953	-4	0.237493	0.955484	0.248815	0.960114	0.0113219	0.00463003
-4.40945	-4	0.237241	0.954725	0.248487	0.959269	0.0112456	0.00454456
-4.28937	-4	0.237002	0.953927	0.248236	0.958488	0.0112341	0.00456113
-4.16929	-4	0.236793	0.953096	0.247997	0.957664	0.0112037	0.00456816
-4.04921	-4	0.236602	0.952224	0.247776	0.956805	0.011174	0.00458026
-3.92913	-4	0.236432	0.951309	0.247588	0.955901	0.0111561	0.00459111
-3.80906	-4	0.236299	0.950358	0.247427	0.954961	0.0111287	0.00460321
-3.68898	-4	0.236198	0.949368	0.247296	0.953977	0.0110981	0.00460941
-3.5689	-4	0.236132	0.948332	0.247201	0.95295	0.0110683	0.00461775
-3.44882	-4	0.236105	0.947256	0.247149	0.951883	0.0110438	0.00462699
-3.32874	-4	0.236128	0.946141	0.247143	0.950779	0.0110147	0.00463802
-3.20866	-4	0.236205	0.94499	0.247185	0.949631	0.0109808	0.004641
-3.08858	-4	0.236334	0.943799	0.247282	0.948444	0.0109483	0.00464499
-2.9685	-4	0.236524	0.94257	0.247439	0.947217	0.0109146	0.00464755
-2.84843	-4	0.236781	0.941308	0.247661	0.945957	0.0108801	0.00464869
-2.72835	-4	0.237111	0.940015	0.247955	0.94466	0.010844	0.00464547
-2.60827	-4	0.237519	0.938694	0.248325	0.943335	0.0108057	0.00464088
-2.48819	-4	0.23801	0.93735	0.248777	0.941984	0.0107675	0.00463396
-2.36811	-4	0.23859	0.935988	0.249318	0.940614	0.0107287	0.00462615
-2.24803	-4	0.239264	0.934615	0.249954	0.939228	0.0106906	0.00461292
-2.12795	-4	0.240036	0.933238	0.250688	0.937835	0.0106516	0.00459695
-2.00787	-4	0.240912	0.931864	0.251527	0.936442	0.0106147	0.00457746
-1.8878	-4	0.241896	0.930501	0.252474	0.935057	0.0105778	0.00455534
-1.76772	-4	0.242991	0.929158	0.253532	0.933689	0.0105405	0.00453061
-1.64764	-4	0.2442	0.927844	0.254705	0.932349	0.0105049	0.0045054
-1.52756	-4	0.245528	0.92658	0.255996	0.931051	0.0104676	0.00447184
-1.40748	-4	0.246967	0.925374	0.257401	0.929805	0.0104344	0.00443172
-1.2874	-4	0.24852	0.924227	0.258923	0.92862	0.010403	0.00439322
-1.16732	-4	0.250181	0.923157	0.260556	0.927511	0.0103748	0.00435436
-1.04724	-4	0.251954	0.922185	0.2623	0.926494	0.0103467	4.31E-03
-0.927165	-4	0.253822	0.921322	0.264146	0.925579	0.0103247	4.26E-03
-0.807087	-4	0.255782	0.920569	0.266087	0.924777	0.0103056	4.21E-03
-0.687008	-4	0.257826	0.919943	0.268113	0.9241	0.0102869	4.16E-03
-0.566929	-4	0.259944	0.919467	0.270214	0.923565	0.0102704	0.0040977
-0.44685	-4	0.262116	0.919129	0.272378	0.923171	0.0102615	0.00404155
-0.326772	-4	0.26433	0.918952	0.274588	0.922933	0.0102582	0.00398099
-0.206693	-4	0.266575	0.918941	0.27683	0.922857	0.0102551	0.00391591
