zone
i=128
j=128

6.51772	-4	0.281175	0.973263	0.290618	0.971555
6.6378	-4	0.28068	0.973494	0.292012	0.970946
6.75787	-4	0.280194	0.973705	0.288141	0.971754
6.87795	-4	0.279715	0.973899	0.286962	0.9748
6.99803	-4	0.279253	0.974077	0.286286	0.98353
7.11811	-4	0.278793	0.974238	0.283807	0.978631
7.23819	-4	0.278349	0.974387	0.281277	0.982503
7.35827	-4	0.277917	0.97452	0.286747	0.980025
7.47835	-4	0.27749	0.974641	0.285004	0.97757
7.59843	-4	0.277076	0.974748	0.286908	0.985348
7.7185	-4	0.276674	0.974847	0.286674	0.980741
7.83858	-4	0.276277	0.974933	0.283068	0.974074
7.95866	-4	0.275894	0.97501	0.278224	0.976084
8.07874	-4	0.275523	0.975079	0.279723	0.968887
8.19882	-4	0.275156	0.975136	0.277856	0.974586
8.3189	-4	0.2748	0.975189	0.280098	0.975159
8.43898	-4	0.274456	0.975232	0.279074	0.973146
8.55906	-4	0.274119	0.975269	0.277561	0.974187
8.67913	-4	0.273789	0.975299	0.281344	0.975877
8.79921	-4	0.273471	0.975322	0.285491	0.972859
8.91929	-4	0.273161	0.975341	0.285602	0.963606
9.03937	-4	0.272857	0.975354	0.288031	0.972231
9.15945	-4	0.272562	0.975361	0.289937	0.96897
9.27953	-4	0.272275	0.975365	0.286798	0.963834
9.39961	-4	0.271997	0.975364	0.288635	0.967247
9.51968	-4	0.271725	0.97536	0.291125	0.96001
9.63976	-4	0.271459	0.975351	0.286719	0.969611
9.75984	-4	0.271201	0.975339	0.287917	0.956657
9.87992	-4	0.270951	0.975324	0.283335	0.963084
10	-4	0.270709	0.975307	0.262921	0.956665
-5.25	-3.79528	0.23801	0.961775	0.227311	0.977575
-5.12992	-3.79528	0.237586	0.961257	0.235573	0.95627
-5.00984	-3.79528	0.237169	0.960708	0.237528	0.961267
-4.88976	-3.79528	0.236743	0.960122	0.242313	0.959425
-4.76969	-3.79528	0.236326	0.959503	0.238299	0.961844
-4.64961	-3.79528	0.235909	0.958846	0.239874	0.96033
-4.52953	-3.79528	0.235495	0.958147	0.236511	0.96176
-4.40945	-3.79528	0.235093	0.957407	0.234644	0.964661
-4.28937	-3.79528	0.234696	0.956623	0.233571	0.963289
-4.16929	-3.79528	0.234313	0.955795	0.237366	0.962431
-4.04921	-3.79528	0.233948	0.954917	0.238836	0.960291
-3.92913	-3.79528	0.233599	0.953991	0.239577	0.960992
-3.80906	-3.79528	0.233269	0.953012	0.241202	0.957373
-3.68898	-3.79528	0.232974	0.951982	0.239343	0.957581
-3.5689	-3.79528	0.232708	0.950901	0.239482	0.957314
-3.44882	-3.79528	0.232475	0.94976	0.241262	0.953566
-3.32874	-3.79528	0.232281	0.948566	0.240886	0.951484
-3.20866	-3.79528	0.232136	0.947314	0.242995	0.94839
-3.08858	-3.79528	0.232047	0.94601	0.244441	0.945387
-2.9685	-3.79528	0.232019	0.944648	0.24752	0.944837
-2.84843	-3.79528	0.23206	0.943232	0.247581	0.943796
-2.72835	-3.79528	0.232173	0.941768	0.248596	0.94586
-2.60827	-3.79528	0.232365	0.940252	0.246301	0.946447
