epoch,loss,val_loss
0,0.013057687319815159,0.012304327450692654
1,0.012347464449703693,0.01227213628590107
2,0.01232011429965496,0.012256944552063942
3,0.012276668101549149,0.012209084816277027
4,0.01206844113767147,0.011711133643984795
5,0.011168819852173328,0.010300864465534687
6,0.009985949844121933,0.009321155026555061
7,0.009144180454313755,0.008554975502192974
8,0.008478830568492413,0.008048315532505512
9,0.007748011499643326,0.007399643771350384
10,0.006812517996877432,0.006363158579915762
11,0.005765373818576336,0.0054637715220451355
12,0.005001536104828119,0.004922335036098957
13,0.004494501743465662,0.004650459624826908
14,0.004096057265996933,0.004282983485609293
15,0.0037842392921447754,0.0039740270003676414
16,0.003522023092955351,0.003752490971237421
17,0.0032913407776504755,0.0035899928770959377
18,0.0031457305885851383,0.0034367279149591923
19,0.0030308165587484837,0.0033088531345129013
20,0.002893131459131837,0.003191061317920685
21,0.0027898973785340786,0.003076740773394704
22,0.0026967916637659073,0.0029687914066016674
23,0.0026087549049407244,0.0028654185589402914
24,0.0025220979005098343,0.0027641691267490387
25,0.0024395345244556665,0.002653723116964102
26,0.0023518961388617754,0.0025492229033261538
27,0.002272032666951418,0.002446276368573308
28,0.002184786833822727,0.00232539395801723
29,0.0021067634224891663,0.0022351606748998165
30,0.0020379747729748487,0.0021539987064898014
31,0.0019868353847414255,0.002128619933500886
32,0.001959477085620165,0.0020236310083419085
33,0.0019023696659132838,0.001958950888365507
34,0.0018367032753303647,0.0019030239200219512
35,0.0017998970579355955,0.0018529355293139815
36,0.0017515503568574786,0.0018116727005690336
37,0.0017037208890542388,0.0017655318370088935
38,0.0016705311136320233,0.0017293381970375776
39,0.0016455521108582616,0.001696548773907125
40,0.0016135951736941934,0.0016650836914777756
41,0.0015852523501962423,0.0016393398400396109
42,0.0015636294847354293,0.0016120948130264878
43,0.0015397630631923676,0.001588188111782074
44,0.0015166897792369127,0.0015658894553780556
45,0.0014975924277678132,0.001544815837405622
46,0.0014807343250140548,0.0015233319718390703
47,0.001459253951907158,0.0015040093567222357
48,0.001442004693672061,0.0014844033867120743
49,0.001424903515726328,0.0014661428285762668
50,0.001409432152286172,0.0014504489954560995
51,0.0013974378816783428,0.0014427644200623035
52,0.001391703961417079,0.0014507502783089876
53,0.0013869204558432102,0.0014418537029996514
54,0.0013755254913121462,0.0014130810741335154
55,0.0013622903497889638,0.0013849521055817604
56,0.0013375593116506934,0.0013756934786215425
57,0.0013234475627541542,0.0013547542039304972
58,0.001312282052822411,0.0013438716996461153
59,0.0013041445054113865,0.0013337105046957731
60,0.0012932444224134088,0.0013224710710346699
61,0.001281590899452567,0.0013079715427011251
62,0.0012729506706818938,0.0012958631850779057
63,0.0012630095006898046,0.001293053152039647
64,0.00125984160695225,0.0012894466053694487
65,0.001248676679097116,0.0012718202779069543
66,0.0012332727201282978,0.0012554815039038658
67,0.0012226717080920935,0.0012448194902390242
68,0.001212926465086639,0.0012332390761002898
69,0.0012038085842505097,0.0012229522690176964
70,0.0011944733560085297,0.0012099288869649172
71,0.0011830262374132872,0.0011960635893046856
72,0.001171674462966621,0.0011881376849487424
73,0.001162977423518896,0.001201110309921205
74,0.0011588968336582184,0.0011716453591361642
75,0.0011462508700788021,0.0011596980039030313
76,0.0011377428891137242,0.0011527184396982193
77,0.0011329067638143897,0.0011352894362062216
78,0.0011134627275168896,0.0011260232422500849
