epoch,loss,val_loss
0,0.012702824383535805,0.012385169975459576
1,0.01244194301612237,0.01235402375459671
2,0.01240314104977776,0.012335787527263165
3,0.01238918288008255,0.012328647077083588
4,0.012379619512049592,0.012318789027631283
5,0.012371423982960336,0.012311677448451519
6,0.012364259866230628,0.012306919321417809
7,0.012357852531268317,0.012299248948693275
8,0.012352712835897417,0.012292512692511082
9,0.01234746549059363,0.012288494035601616
10,0.012344238403088906,0.012285115197300911
11,0.012341480702161789,0.012282947078347206
12,0.012338393860880066,0.012285968288779259
13,0.012336956391877988,0.012279843911528587
14,0.012335185892879963,0.012278242968022823
15,0.01233450383605326,0.012280362658202648
16,0.012333188205957413,0.012277347967028618
17,0.012332437833880676,0.012276916764676571
18,0.012331858496455586,0.012276330962777138
19,0.012331370264291763,0.01227754820138216
20,0.012332041254814933,0.01227446086704731
21,0.012333140325020342,0.012276127934455872
22,0.01233337731922374,0.012280961498618126
23,0.012331916348022573,0.012273863889276981
24,0.012331103467765977,0.012277497909963131
25,0.012330730445683002,0.012274648062884808
26,0.012330675990704228,0.012278496287763119
27,0.012331215281258611,0.012274907901883125
28,0.012330211808576304,0.012274952605366707
29,0.012329907266094405,0.01227355096489191
30,0.012329729493050015,0.012279463931918144
31,0.012330185293274768,0.01227410789579153
32,0.012329755460514742,0.012273045256733894
33,0.012330188525511938,0.01227612979710102
34,0.012331746902097674,0.012273335829377174
35,0.012330215205164516,0.012273546308279037
36,0.012330104816047585,0.012274062260985374
37,0.012329409063300666,0.012275543995201588
38,0.012329478309873272,0.012273009866476059
39,0.012329574783935267,0.012272775173187256
40,0.012329644523561,0.012272835709154606
41,0.012329982484088224,0.012272958643734455
42,0.012329776497448193,0.012272792868316174
43,0.012329350335194784,0.012274974957108498
44,0.012330058907323024,0.012274052016437054
45,0.012329269912751281,0.012273287400603294
46,0.012328948113409913,0.012273503467440605
47,0.012330815250820974,0.01227262057363987
48,0.012331549516495536,0.012272688560187817
49,0.012329143198097454,0.012274451553821564
50,0.012329260325607131,0.012274379841983318
51,0.012331419624388218,0.012273507192730904
52,0.012331327587804374,0.012275180779397488
53,0.01233056012321921,0.012286926619708538
54,0.01233141973395558,0.012278394773602486
55,0.012329291387954178,0.012272985652089119
56,0.012330264510477291,0.012273600324988365
57,0.012329894830198848,0.012272913940250874
58,0.012328783433665247,0.012273664586246014
59,0.012329087757012424,0.012276807799935341
60,0.012329020318301284,0.012275763787329197
61,0.012329152894808966,0.01227550022304058
62,0.012328994186485516,0.012276841327548027
63,0.012329148840816581,0.01227266900241375
64,0.012330540291526738,0.012273317202925682
65,0.012329065733972718,0.012272718362510204
66,0.012329213375992635,0.012272846885025501
67,0.012330000781837632,0.012274346314370632
68,0.012329522465520045,0.01227283664047718
69,0.012329579769250225,0.012273771688342094
70,0.01232962852672619,0.012272335588932037
71,0.012330193949096343,0.012272370047867298
72,0.012330176199183744,0.012274486944079399
73,0.012330344932920793,0.012280896306037903
74,0.012329553034813964,0.012273997068405151
75,0.012328834163353723,0.012273551896214485
76,0.012328891412300222,0.012273862957954407
77,0.012328872895416091,0.012272248975932598
78,0.012330010259414421,0.01227552630007267
79,0.0123296840225949,0.012272718362510204
80,0.01232906650094425,0.012272661551833153
81,0.012329619487418848,0.012274443171918392
82,0.012329198748749845,0.012273028492927551
83,0.01233032570384881,0.012273063883185387
84,0.01232899013249313,0.012272940948605537
85,0.012328971999094766,0.012273183092474937
86,0.012329851167605203,0.01227489858865738
87,0.012329568976865095,0.012280578725039959
88,0.012330471044954132,0.012272807769477367
89,0.012328718350652386,0.012272621504962444
90,0.012329648358418661,0.012273283675312996
91,0.01232943163417718,0.012275924906134605
92,0.012329514960155767,0.012275395914912224
93,0.0123289970900206,0.012274286709725857
94,0.012329453054596396,0.012278072535991669
95,0.012331067365320289,0.012272847816348076
96,0.012329663040445131,0.012277047149837017
97,0.012328742236337242,0.012272527441382408
98,0.012330283191712463,0.01227679755538702
99,0.012329368085107383,0.0122724873945117
100,0.01232957620831097,0.012279743328690529
101,0.012330682345611207,0.012288054451346397
102,0.012332548989969142,0.012286864221096039
103,0.012333144324229044,0.012278555892407894
104,0.012329822625307477,0.012277060188353062
105,0.012329918989802109,0.012272628024220467
106,0.012329838019521797,0.01227288693189621
107,0.012328969972098576,0.012273411266505718
108,0.012329307603923714,0.012272909283638
109,0.012330819797866484,0.012272506952285767
110,0.012330604881486473,0.012283029034733772
111,0.012330349808668388,0.012280352413654327
112,0.012329667094437516,0.012272548861801624
113,0.01232950235990917,0.012272616848349571
114,0.012329432729850797,0.012273463420569897
115,0.01232886133605943,0.012272865511476994
116,0.012328707448699894,0.012274942360818386
117,0.012328908011755523,0.01227250974625349
118,0.012328986571553876,0.012274513952434063
119,0.01232925764120677,0.012272870168089867
120,0.012329382767133853,0.012279761023819447
121,0.012333236141678165,0.012286723591387272
122,0.012329927262137918,0.01227425504475832
123,0.012329331818310654,0.012272823601961136
124,0.012330436969504636,0.012272697873413563
125,0.012329488773556316,0.012272554449737072
126,0.012328914640580906,0.012273588217794895
127,0.012329464230467291,0.012277776375412941
