Variables = "X", "Y", "Ureal", "Vreal" , "Urec", "Vrec", "Uerror", "Verror" 
ZONE
i=128 , j=128
-5.25	-4	0.239239	0.959324	0.192675	0.763881	0.0465644	0.195443
-5.12992	-4	0.238928	0.958762	0.228029	1.00977	0.0108989	0.0510104
-5.00984	-4	0.238625	0.958173	0.257969	1.06951	0.0193443	0.111338
-4.88976	-4	0.238324	0.957549	0.245778	0.960563	0.00745353	0.00301379
-4.76969	-4	0.238038	0.956895	0.242798	0.952858	0.00476032	0.00403672
-4.64961	-4	0.237756	0.956206	0.237038	0.95796	0.000718072	0.00175452
-4.52953	-4	0.237493	0.955484	0.235118	0.960177	0.00237539	0.00469255
-4.40945	-4	0.237241	0.954725	0.247704	0.950389	0.0104623	0.00433624
-4.28937	-4	0.237002	0.953927	0.246678	0.949086	0.00967646	0.00484109
-4.16929	-4	0.236793	0.953096	0.247027	0.947804	0.0102337	0.00529224
-4.04921	-4	0.236602	0.952224	0.245473	0.948718	0.00887142	0.00350595
-3.92913	-4	0.236432	0.951309	0.245199	0.952489	8.77E-03	0.00117964
-3.80906	-4	0.236299	0.950358	0.243858	0.95282	0.00755885	0.00246221
-3.68898	-4	0.236198	0.949368	0.24064	0.95355	0.00444205	0.00418168
-3.5689	-4	0.236132	0.948332	0.241047	0.953449	0.00491427	0.005117
-3.44882	-4	0.236105	0.947256	0.241112	0.955371	0.00500734	0.00811523
-3.32874	-4	0.236128	0.946141	0.239693	0.955185	0.00356488	0.00904399
-3.20866	-4	0.236205	0.94499	0.238341	0.954925	0.00213639	0.00993526
-3.08858	-4	0.236334	0.943799	0.238988	0.954775	0.00265448	0.0109761
-2.9685	-4	0.236524	0.94257	0.237506	0.958664	0.000981107	0.0160941
-2.84843	-4	0.236781	0.941308	0.234899	0.95915	0.00188157	0.0178419
-2.72835	-4	0.237111	0.940015	0.236641	0.954847	0.000469342	0.0148317
-2.60827	-4	0.237519	0.938694	0.234544	0.950399	0.00297514	0.0117046
-2.48819	-4	0.23801	0.93735	0.227776	0.957944	0.0102341	0.0205941
-2.36811	-4	0.23859	0.935988	0.225903	0.959109	0.0126867	0.0231215
-2.24803	-4	0.239264	0.934615	0.22432	0.957157	0.0149439	0.0225423
-2.12795	-4	0.240036	0.933238	0.226497	0.948732	1.35E-02	0.0154943
-2.00787	-4	0.240912	0.931864	0.224332	0.943749	0.0165806	0.0118844
-1.8878	-4	0.241896	0.930501	0.225808	0.941509	0.0160884	0.0110073
-1.76772	-4	0.242991	0.929158	0.228373	0.938499	0.0146179	0.00934094
-1.64764	-4	0.2442	0.927844	0.227889	0.936387	0.0163103	0.00854284
-1.52756	-4	0.245528	0.92658	0.227089	0.93739	0.0184393	0.0108106
-1.40748	-4	0.246967	0.925374	0.228678	0.936878	0.0182891	0.0115044
-1.2874	-4	0.24852	0.924227	0.229767	0.938855	0.018753	0.0146282
-1.16732	-4	0.250181	0.923157	0.232122	0.934608	0.0180595	0.0114506
-1.04724	-4	0.251954	0.922185	0.233366	0.927527	0.0185872	0.00534254
-0.927165	-4	0.253822	0.921322	0.237202	0.927151	0.0166195	0.00582856
-0.807087	-4	0.255782	0.920569	0.243171	0.924239	0.0126105	0.00367004
-0.687008	-4	0.257826	0.919943	0.244916	0.924979	0.0129102	0.00503635
-0.566929	-4	0.259944	0.919467	0.24782	0.9244	0.0121235	0.00493258
-0.44685	-4	0.262116	0.919129	0.25257	0.923107	0.00954652	0.0039773
-0.326772	-4	0.26433	0.918952	0.255599	0.919921	0.0087311	0.000968695
-0.206693	-4	0.266575	0.918941	0.257247	0.922733	0.00932807	0.00379217
-0.0866142	-4	0.26883	0.919082	0.260805	0.921306	0.00802484	0.00222409
0.0334646	-4	0.271082	0.919406	0.263023	0.920339	0.00805807	0.000933707
0.153543	-4	0.273304	0.91989	0.264231	0.921512	0.0090726	0.00162238
0.273622	-4	0.275494	0.920533	0.266963	0.922446	0.00853074	0.00191325
0.393701	-4	0.27762	0.921348	0.271487	0.919607	0.00613251	0.00174105
0.51378	-4	0.279676	0.922305	0.274054	0.920471	0.00562185	0.00183308
0.633858	-4	0.281643	0.923404	0.276157	0.921545	0.00548628	0.00185972
0.753937	-4	0.283511	0.92464	0.278891	0.922327	0.00462013	0.00231314
0.874016	-4	0.285271	0.925988	0.281194	0.920722	0.00407615	0.00526613
0.994094	-4	0.286904	0.927448	0.283619	0.92208	0.00328469	0.00536805
1.11417	-4	0.288407	0.929001	0.286169	0.923629	0.00223812	0.00537223
1.23425	-4	0.289783	0.930618	0.287068	0.926414	0.00271505	0.00420386
1.35433	-4	0.291013	0.932306	0.288867	0.928978	0.00214577	0.00332862
