Variables = "X", "Y", "Ureal", "Vreal" , "Urec", "Vrec", "Uerror", "Verror" 
ZONE
i=128 , j=128

-5.25	-4	0.239239	0.959324	0.243384	1.05202	0.00414455	0.0926952
-5.12992	-4	0.238928	0.958762	0.256437	0.960045	0.0175088	0.00128222
-5.00984	-4	0.238625	0.958173	0.256285	0.959101	0.01766	0.00092864
-4.88976	-4	0.238324	0.957549	0.235626	0.967905	0.0026986	0.0103557
-4.76969	-4	0.238038	0.956895	0.240112	0.972767	0.00207427	0.0158719
-4.64961	-4	0.237756	0.956206	0.24207	0.97346	0.00431421	0.0172542
-4.52953	-4	0.237493	0.955484	0.242691	0.971102	0.00519763	0.0156175
-4.40945	-4	0.237241	0.954725	0.24018	0.973509	0.00293884	0.0187843
-4.28937	-4	0.237002	0.953927	0.240102	0.972005	0.00310025	0.0180778
-4.16929	-4	0.236793	0.953096	0.238012	0.968003	0.00121921	0.0149067
-4.04921	-4	0.236602	0.952224	0.237249	0.964695	0.000647381	0.0124703
-3.92913	-4	0.236432	0.951309	0.236412	0.960624	1.97E-05	0.00931436
-3.80906	-4	0.236299	0.950358	0.236459	0.960439	0.000159889	0.0100805
-3.68898	-4	0.236198	0.949368	0.238966	0.958538	0.00276759	0.00917053
-3.5689	-4	0.236132	0.948332	0.24021	0.95924	0.00407767	0.0109082
-3.44882	-4	0.236105	0.947256	0.23946	0.955264	0.00335526	0.00800776
-3.32874	-4	0.236128	0.946141	0.238863	0.955526	0.00273462	0.00938463
-3.20866	-4	0.236205	0.94499	0.238358	0.948749	0.00215353	0.00375944
-3.08858	-4	0.236334	0.943799	0.236207	0.946434	0.000126213	0.00263512
-2.9685	-4	0.236524	0.94257	0.231504	0.949131	0.00502066	0.00656134
-2.84843	-4	0.236781	0.941308	0.230946	0.942981	0.00583483	0.00167328
-2.72835	-4	0.237111	0.940015	0.231451	0.9447	0.00565997	0.0046854
-2.60827	-4	0.237519	0.938694	0.233359	0.939978	0.00416028	0.00128311
-2.48819	-4	0.23801	0.93735	0.236309	0.94339	0.00170113	0.00604022
-2.36811	-4	0.23859	0.935988	0.237748	0.936752	0.000841692	0.000763953
